image_path,class
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1138309_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1138313_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1138316_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1138546_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1138551_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1138890_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1139360_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1139860_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1140142_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1140144_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1140146_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1140566_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1140572_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1142731_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1144098_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1145570_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1147001_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1147184_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1147609_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1147610_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1147611_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148072_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148076_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148079_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148224_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148735_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148744_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148747_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148748_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148751_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148754_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148830_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148902_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148903_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1148963_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1149422_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151014_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151015_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151265_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151271_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151337_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151363_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151364_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151365_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151366_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151367_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151447_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151448_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151894_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151895_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151896_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151945_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1151949_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1152097_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1152309_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1152808_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153221_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153231_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153233_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153366_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153367_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153368_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153369_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153892_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153898_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153974_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1153975_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1154033_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1154035_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1154066_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1154309_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1154475_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155023_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155061_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155066_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155068_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155070_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155073_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155074_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155076_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155473_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155478_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155482_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155617_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155749_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155776_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1155819_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1156757_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1156759_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1157174_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1157327_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1157463_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1157609_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1158518_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1158656_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1158987_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1158991_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1158993_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1159625_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1159977_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1159992_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1159995_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1160742_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1160745_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1161120_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1161516_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1162863_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1162978_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1163590_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1163761_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1164649_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1164992_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1167205_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1168542_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1168547_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1168722_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1169043_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1169044_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1169045_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1169046_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1169686_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1169687_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1169690_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1169791_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1169794_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1169807_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1172323_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1172331_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1172429_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1173052_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1173375_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1173794_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1173940_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1173954_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1174392_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1174393_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1174632_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1175115_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1175679_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1176580_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1176668_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1176669_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1176998_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1177198_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1177448_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1177964_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1177965_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1177968_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1177984_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1177987_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1177991_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1177992_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1177996_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1178108_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1178173_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1178619_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1178620_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1180176_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1180187_1_in.jpg,tops_tops
/content/drive/MyDrive/Computer Vision Project/Code/Dataset/Yoox/upper_body/images/tops_tops/1180194_1_in.jpg,tops_tops
